y_lat,x_lon,portfolio_manager_id,property_name,street_address,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,electric_use_kbtu,natural_gas_use_kbtu,fuel_oil_02_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,weather_norm_site_eui_kbtuft2,weather_norm_source_eui_kbtuf,total_ghg_emissions_mtco2e,water_use_all_kgal,water_score,estar_certified,compliance_type,benchmarking_status,data_year,crime_count_5mi,crime_score_5mi_weighted,latitude,longitude,calculated_total_energy,estimated_sqft,ghg_per_sqft,water_per_sqft,eui,eui_score,ghg_score,crime_score,composite_score,Grade
40.02700431,-75.21219756,18246518,The View at Manayunk,4136 Mitchell St.,19128,1,2019,Multifamily Housing,62363.26171875,1596499.5,0.0,0.0,0.0,99.0,25.6,25.6,71.8,140.1,1685.8,0.6716101694915254,No,Required Compliance,Complied,2024,53,20.4,40.02700431,-75.21219756,1596499.5,62363.26171875,0.0022465149534966968,0.027031940818020926,25.6,0.888771186440678,0.864406779661017,0.8031609195402298,0.8329838788233003,A
39.94253621,-75.16539322,36092750,701 Broad St,701 S Broad St.,,1,2022,Multifamily Housing,53371.45312499999,341577.3,0.0,0.0,0.0,100.0,6.4,6.4,17.9,27.2,2093.8,0.4533898305084746,No,Required Compliance,Complied,2024,532,187.1,39.94253621,-75.16539322,341577.3,53371.45312499999,0.0005096357398457099,0.03923071000327013,6.4,0.972457627118644,0.978813559322034,0.025862068965517238,0.7068673290473407,A-
39.9585015,-75.20144334,5097707,Center Post Apartments,55 N 40th Street,19104,1,1940,Multifamily Housing,67399.26535626536,1892199.0,850951.1,0.0,0.0,88.0,40.7,42.0,93.7,211.3,2535.5,0.47881355932203384,No,Required Compliance,Complied,2024,196,82.7,39.9585015,-75.20144334,2743150.1,67399.26535626536,0.0031350490080728722,0.037619104401177314,40.7,0.6324152542372881,0.6588983050847458,0.37643678160919536,0.564800068186246,B
39.97975582,-75.18666771,35719471,Poth Brewery Lofts,3145 W Jefferson St,19121,1,1870,Multifamily Housing,229595.02489626553,5533240.1,0.0,0.0,0.0,83.0,24.1,24.1,67.4,440.7,2801.5,0.9300847457627118,No,Required Compliance,Complied,2024,125,58.7,39.97975582,-75.18666771,5533240.1,229595.02489626553,0.0019194666792066372,0.012201919450413873,24.1,0.913135593220339,0.913135593220339,0.5625,0.8455508474576272,A
39.9782563,-75.18632789,35178109,The Hub,1410 N 31st St,19121,3,2020,Multifamily Housing,216192.74854481957,6109613.6,31032300.6,0.0,0.0,1.0,171.8,172.6,232.0,2184.5,1213729.2,0.03813559322033899,No,Required Compliance,Complied,2024,121,57.0,39.9782563,-75.18632789,37141914.2,216192.74854481957,0.0101044092121671,5.614106893822935,171.8,0.012711864406779627,0.13771186440677963,0.5732758620689655,0.1598882232612507,F
39.95220625,-75.18706949,6766532,The Left Bank (th111),3131 Walnut St,,2,1999,Multifamily Housing,627670.6553672316,18045839.5,15283472.3,0.0,0.0,67.0,53.1,55.8,108.9,2249.1,16369.7,0.6927966101694916,No,Required Compliance,Complied,2024,188,66.9,39.95220625,-75.18706949,33329311.8,627670.6553672316,0.003583248604611152,0.02608007855715761,53.1,0.423728813559322,0.5444915254237288,0.49856321839080464,0.5092465419832457,B-
39.96431463,-75.1922096,58882593,Mantua Presbyterian Apts. (S): Building A,600 North 34th Street,19104,1,2008,Multifamily Housing,60614.27789046654,1739847.1,1248436.8,0.0,0.0,68.0,49.3,51.3,105.2,204.9,2153.8,0.5105932203389831,No,Required Compliance,Complied,2024,122,51.6,39.96431463,-75.1922096,2988283.9000000004,60614.27789046654,0.003380391668944172,0.035532882267310675,49.3,0.4978813559322034,0.5889830508474576,0.6135057471264368,0.5456884375608806,B-
39.9729069,-75.17944617,35011132,Fairmount North Apartments,2601 Poplar,19130,1,2021,Multifamily Housing,73750.54829545453,2510348.3,85671.0,0.0,0.0,89.0,35.2,35.3,96.7,224.9,451.1,0.9597457627118644,No,Required Compliance,Complied,2024,160,70.1,39.9729069,-75.17944617,2596019.3,73750.54829545453,0.0030494688541028957,0.006116564695801762,35.2,0.760593220338983,0.6822033898305084,0.47413793103448276,0.7135775862068966,A-
39.95555545,-75.20393467,58615192,4042 Chestnut,4042 Chestnut Street,19104,1,2016,Multifamily Housing,34977.58602150537,650583.1,0.0,0.0,0.0,100.0,18.6,18.9,52.9,51.8,808.9,0.75,No,Required Compliance,Voluntarily Complied,2024,173,71.8,39.95555545,-75.20393467,650583.1,34977.58602150537,0.001480948398444411,0.023126238600418614,18.6,0.9470338983050848,0.9449152542372882,0.4525862068965517,0.8180596142606663,A
39.94607415,-75.2261136,36502286,780 S 52nd St,780 S 52nd St,19143,1,2019,Multifamily Housing,104110.85825242719,5361709.2,0.0,0.0,0.0,21.0,51.5,51.5,144.1,470.6,3059.6,0.6334745762711864,No,Required Compliance,Complied,2024,118,53.7,39.94607415,-75.2261136,5361709.2,104110.85825242719,0.004520181736077742,0.029387904886747678,51.5,0.45656779661016944,0.336864406779661,0.5977011494252873,0.48140463666471844,C+
39.95435119,-75.20145605,35007048,The Radian (10390),3925 Walnut Street,19104,1,2008,Multifamily Housing,368317.0435857111,11109673.7,808579906.8,0.0,0.0,1.0,2225.5,2225.5,2389.6,43832.2,3836.75,0.940677966101695,No,Required Compliance,Complied,2024,162,65.6,39.95435119,-75.20145605,819689580.5,368317.0435857111,0.11900671110214263,0.010416976533715984,2225.5,0.004237288135593209,0.09322033898305082,0.5136494252873562,0.2688315799727255,D
39.96292697,-75.16188527,35003012,LVL North,510 N Broad Street,19130,1,2022,Multifamily Housing,399303.41417910444,20333070.4,1069592.6,0.0,0.0,48.0,53.6,53.6,145.3,1841.3,8092.4,0.8135593220338984,No,Required Compliance,Complied,2024,193,83.0,39.96292697,-75.16188527,21402663.0,399303.41417910444,0.004611280381324512,0.02026629303091863,53.6,0.41843220338983056,0.31991525423728817,0.37212643678160917,0.44381088057666085,C+
39.95557873,-75.20411069,58615392,4046 Chestnut,4046 Chestnut St,19104,1,2016,Multifamily Housing,32941.52073732719,714831.0,0.0,0.0,0.0,100.0,21.7,21.7,60.7,56.9,1669.6,0.3283898305084746,No,Required Compliance,Voluntarily Complied,2024,172,70.9,39.95557873,-75.20411069,714831.0,32941.52073732719,0.0017273033766023016,0.05068375602065383,21.7,0.9300847457627118,0.9300847457627118,0.4647988505747126,0.7467733294369764,A-
39.96200322,-75.16221646,87729725,Tower Place Apartments,460 N BROAD ST,19130,1,1954,Multifamily Housing,299000.0,12858790.9,8184242.4,0.0,0.0,19.0,66.7,69.3,142.5,1458.91,6137.0,0.798728813559322,No,Required Compliance,Complied,2024,246,100.4,39.96200322,-75.16221646,21043033.3,315487.7556221889,0.004879297658862877,0.020525083612040133,66.7,0.23940677966101698,0.2860169491525424,0.28663793103448276,0.34440385739333723,C-
39.94379004,-75.1649432,6688634,SouthStar Lofts (st032),521 S Broad St,19147,1,2016,Multifamily Housing,118726.29781420765,3156782.5,1188600.0,0.0,0.0,53.0,36.6,37.0,85.5,314.6,5011.7,0.4194915254237288,No,Required Compliance,Complied,2024,522,185.5,39.94379004,-75.1649432,4345382.5,118726.29781420765,0.0026497920493765512,0.04221221492009047,36.6,0.7266949152542372,0.7966101694915254,0.027298850574712596,0.558214007403078,B-
39.92714936,-75.15043695,21312525,1619 E Moyamensing,1619 E Moyamensing Ave,19148,1,1902,Multifamily Housing,52548.0,1509793.0,0.0,0.0,0.0,80.0,28.7,28.7,80.4,120.26,864.9,0.8813559322033898,No,Required Compliance,Complied,2024,179,66.4,39.92714936,-75.15043695,1509793.0,52606.02787456446,0.0022885742559183987,0.016459237268782827,28.7,0.853813559322034,0.853813559322034,0.5021551724137931,0.7876132378725893,A-
39.93728843,-75.16652148,36343544,Copper Blvd,1111 S Broad St,19147,1,2022,Multifamily Housing,58582.07913669065,1628581.8,0.0,0.0,0.0,93.0,27.8,27.8,77.9,142.9,759.4,0.9216101694915254,No,Required Compliance,Complied,2024,278,99.8,39.93728843,-75.16652148,1628581.8,58582.07913669065,0.002439312535606133,0.012963008674172828,27.8,0.8601694915254238,0.8347457627118644,0.29094827586206895,0.7491854178842782,A-
39.95212688,-75.17657193,5025820,2116 Chestnut,2116 Chestnut Street,19103,1,2013,Multifamily Housing,315743.1844863731,12570218.6,2490731.3,0.0,0.0,57.0,47.7,49.7,123.9,1133.5,5986.1,0.8411016949152542,No,Required Compliance,Complied,2024,332,115.7,39.95212688,-75.17657193,15060949.899999999,315743.1844863731,0.0035899428893259922,0.018958762355354496,47.7,0.5286016949152542,0.5402542372881356,0.23706896551724133,0.520083284628872,B-
39.94123568,-75.16535658,6678814,777 South Broad (st031),777 S Broad St,19147,1,2016,Multifamily Housing,218691.12702702702,7776224.3,315347.4,0.0,0.0,46.0,37.0,37.1,101.1,636.1,4837.7,0.7733050847457628,No,Required Compliance,Complied,2024,466,166.1,39.94123568,-75.16535658,8091571.7,218691.12702702702,0.0029086685346927104,0.022121153545484867,37.0,0.7108050847457628,0.722457627118644,0.0704022988505747,0.5950126631599455,B
39.94771916,-75.15380425,5023248,The St. James,200 W Washington Square,19106,1,2003,Multifamily Housing,415966.32971800433,19165903.7,0.0,0.0,10144.1,35.0,46.1,46.1,129.1,1682.7,13166.3,0.5805084745762712,No,Required Compliance,Complied,2024,318,121.1,39.94771916,-75.15380425,19176047.8,415966.32971800433,0.0040452793406157445,0.03165232149661204,46.1,0.5614406779661016,0.4173728813559322,0.21982758620689657,0.4599612799532437,C+
39.9512257,-75.16904046,6019401,1700 Chestnut Street,1700 Chestnut Street,19103,1,1950,Multifamily Housing,105565.88372093023,6808999.5,0.0,0.0,0.0,13.0,64.5,66.0,184.7,542.3,4107.5,0.4597457627118644,No,Required Compliance,Complied,2024,479,172.4,39.9512257,-75.16904046,6808999.5,105565.88372093023,0.005137076306144537,0.0389093507790682,64.5,0.26694915254237284,0.2542372881355932,0.04454022988505746,0.2482088934346386,D
39.96288392,-75.16848419,11285839,SOLD - North XNorthwest (nr082) - Franklin Town Towers,500 N 18th St,19130,1,2017,Multifamily Housing,295476.4636363637,9063397.8,687325.5,0.0,0.0,54.0,33.0,33.2,88.5,758.4,9960.9,0.5466101694915254,No,Required Compliance,Complied,2024,203,81.4,39.96288392,-75.16848419,9750723.3,295476.4636363637,0.0025667018978992044,0.03371131452371333,33.0,0.7923728813559322,0.8114406779661016,0.3879310344827587,0.6793870543541788,B+
39.94720109,-75.1483074,23409056,The Broderick,400 Walnut St,19106,1,2002,Multifamily Housing,116530.8073654391,3245618.9,0.0,0.0,867918.6,57.0,35.3,35.9,100.5,258.5,2473.9,0.7838983050847458,No,Required Compliance,Complied,2024,228,84.4,39.94720109,-75.1483074,4113537.5,116530.8073654391,0.002218297511570029,0.02122957916391913,35.3,0.7552966101694916,0.8792372881355932,0.36566091954022983,0.7126448957724527,A-
39.95184522,-75.17331806,23409066,The Republic,1930 Chestnut St,19103,1,2003,Multifamily Housing,133239.51957295372,5808819.6,0.0,0.0,1679241.4,28.0,56.2,58.0,140.2,574.2,4549.1,0.5338983050847458,No,Required Compliance,Complied,2024,399,144.2,39.95184522,-75.17331806,7488061.0,133239.51957295372,0.004309532200659156,0.03414227261236254,56.2,0.350635593220339,0.364406779661017,0.1716954022988506,0.34577975842587183,C-
39.95892207,-75.1781866,20660543,Edgewater,2323 Race Street,19103,2,2005,Multifamily Housing,384958.55625,12185483.4,133190.4,0.0,0.0,89.0,32.0,32.1,89.0,977.7,9413.0,0.728813559322034,12/09/2024,Required Compliance,Complied,2024,207,73.0,39.95892207,-75.1781866,12318673.8,384958.55625,0.0025397539140942266,0.024451982810032684,32.0,0.8061440677966102,0.8177966101694916,0.4454022988505747,0.725309273329437,A-
39.95897237,-75.17727651,36468394,Edgewater II,230 N 23rd Street,19103,1,2023,Multifamily Housing,149293.05511811023,3744745.0,47298.6,0.0,0.0,98.0,25.4,26.1,72.3,300.1,3836.75,0.7055084745762712,No,Required Compliance,Complied,2024,219,80.0,39.95897237,-75.17727651,3792043.6,149293.05511811023,0.0020101403897360252,0.02569945398307129,25.4,0.896186440677966,0.9067796610169492,0.40086206896551724,0.7711681765049679,A-
39.96129574,-75.17062878,32590608,The Tidewater,407 N 20TH ST,19130,1,1926,Multifamily Housing,78651.55555555556,1911232.8,0.0,0.0,0.0,94.0,24.3,24.3,68.0,167.7,442.1,0.961864406779661,No,Required Compliance,Complied,2024,242,92.8,39.96129574,-75.17062878,1911232.8,78651.55555555556,0.002132189234090164,0.0056209949933885605,24.3,0.909957627118644,0.8919491525423728,0.31896551724137934,0.7950431034482758,A
39.96095415,-75.1706495,16148195,"The Granary (gr758), (gr781-Retail)",1901 Callowhil Street,19130,1,2013,Multifamily Housing,310424.88295687886,11410489.0,3707202.8,0.0,0.0,32.0,48.7,49.6,116.4,1105.8,8474.8,0.6652542372881356,No,Required Compliance,Complied,2024,243,93.2,39.96095415,-75.1706495,15117691.8,310424.88295687886,0.003562214438053301,0.027300646518008783,48.7,0.5148305084745763,0.5529661016949152,0.31537356321839083,0.5070365770504578,B-
39.95016992,-75.16887308,6376485,The Latham,135 S. 17th Street,19103,1,1950,Multifamily Housing,57165.979865771806,3521526.3,2440885.4,0.0,0.0,20.0,104.3,106.9,220.6,410.1,4625.9,0.17372881355932202,No,Required Compliance,Complied,2024,475,171.5,39.95016992,-75.16887308,5962411.699999999,57165.979865771806,0.007173847119614368,0.08092050570744722,104.3,0.05402542372881358,0.1694915254237288,0.04741379310344829,0.09952513150204559,F
39.95076076,-75.16814156,34866867,Scully The Sansom,1605 Sansom Street,19103,1,2013,Multifamily Housing,88936.07061068702,3297619.5,1362630.6,0.0,0.0,35.0,52.4,52.4,119.9,361.8,3891.4,0.40042372881355937,No,Required Compliance,Complied,2024,476,172.1,39.95076076,-75.16814156,4660250.1,88936.07061068702,0.004068090680369279,0.04375502507901883,52.4,0.4353813559322034,0.413135593220339,0.04597701149425293,0.3466954022988506,C-
39.96190503,-75.2304785,27938180,Salvation Army Booth Manor,5522 Arch Street,19139,1,2007,Multifamily Housing,88594.03619909502,3102763.8,2771020.8,0.0,0.0,,66.3,68.9,133.7,419.5,7826.1,0.1652542372881356,No,Required Compliance,Complied,2024,183,91.9,39.96190503,-75.2304785,5873784.6,88594.03619909502,0.0047350817052433285,0.08833664584840242,66.3,0.2436440677966102,0.31144067796610164,0.32255747126436785,0.2646174264562634,D
40.05042596,-75.1447339,5050012,Philip Murray House II,6302 Old York Road,19141,1,2005,Multifamily Housing,49920.41379310345,1628911.4,3438010.6,0.0,0.0,6.0,101.5,105.5,167.9,325.6,2063.6,0.4279661016949152,No,Required Compliance,Voluntarily Complied,2024,111,48.4,40.05042596,-75.1447339,5066922.0,49920.41379310345,0.006522381832599752,0.0413377983714768,101.5,0.06144067796610164,0.18220338983050843,0.6415229885057472,0.2626266315994545,D
39.92120164,-75.24154704,58882893,Paschall Senior Housing (S): 2125 South 70th Street,2125 South 70th Street,19142,1,2009,Multifamily Housing,46656.0,3598117.5,845526.6,0.0,0.0,1.0,95.2,96.2,236.0,331.5,1224.8,0.6906779661016949,No,Required Compliance,Complied,2024,81,36.6,39.92120164,-75.24154704,4443644.1,46676.933823529405,0.0071051954732510286,0.026251714677640602,95.2,0.07415254237288138,0.1716101694915254,0.7183908045977012,0.31984341515682835,C-
40.05534162,-75.18871535,5048472,Germantown Apartments (202) and Cottages (811),6950 Germantown Avenue,19119,3,2006,Multifamily Housing,66053.67207792208,2264518.3,1804387.9,0.0,0.0,27.0,61.6,63.0,127.2,276.2,3016.0,0.3813559322033898,No,Required Compliance,Complied,2024,54,20.1,40.05534162,-75.18871535,4068906.1999999997,66053.67207792208,0.004181448075652371,0.045659838508933924,61.6,0.2966101694915254,0.39618644067796616,0.8060344827586207,0.43610096434833434,C+
39.92321232,-75.16658725,21606115,Jackson,1201 Jackson St,19148,1,2019,Multifamily Housing,177202.89370078742,4500953.5,0.0,0.0,0.0,95.0,25.4,25.4,71.1,358.5,3505.1,0.826271186440678,No,Required Compliance,Complied,2024,163,62.8,39.92321232,-75.16658725,4500953.5,177202.89370078742,0.0020231046599348337,0.019780151027998842,25.4,0.896186440677966,0.9046610169491526,0.5359195402298851,0.8157644165205532,A
40.06500447,-75.24397151,6055232,Cathedral Village,600 E Cathedral Rd,19128,1,1979,Multifamily Housing,506960.6806411838,17040434.7,24074076.5,0.0,0.0,2.0,81.1,81.8,145.9,2774.2,16285.2,0.5677966101694916,No,Required Compliance,Complied,2024,12,4.4,40.06500447,-75.24397151,41114511.2,506960.6806411838,0.005472219258683536,0.03212320130903076,81.1,0.1228813559322034,0.23940677966101698,0.9691091954022989,0.3879955678940191,C
40.00438477,-75.21497759,32035788,Meta Christy House (me172),4001 Monument Rd,19131,1,1971,Multifamily Housing,131082.21484375,5657011.3,1054398.1,0.0,0.0,66.0,51.2,53.0,133.9,506.6,4167.6,0.576271186440678,No,Required Compliance,Complied,2024,28,10.0,40.00438477,-75.21497759,6711409.4,131082.21484375,0.0038647500776811503,0.03179378686092373,51.2,0.46504237288135597,0.461864406779661,0.9396551724137931,0.5758547632963179,B
39.9330493,-75.2260976,58882892,Mary Field Senior Apartments - Bldg 1: Building A,2100 South 58th Street,19143,1,2024,Multifamily Housing,150893.65384615384,1962111.6,391829.4,0.0,0.0,100.0,15.6,15.6,39.1,177.1,3836.75,0.7076271186440678,No,Required Compliance,Complied,2024,119,55.9,39.9330493,-75.2260976,2353941.0,150893.65384615384,0.001173674276458076,0.02542684799661504,15.6,0.9576271186440678,0.9555084745762712,0.5833333333333333,0.8447387005649718,A
39.96497772,-75.16189635,4926433,Lofts 640(lo175),640 North Broad Street,19130,1,1913,Multifamily Housing,388659.6235795454,15253707.6,12107929.9,0.0,0.0,5.0,70.4,72.5,144.8,1858.1,7403.6,0.836864406779661,No,Required Compliance,Complied,2024,190,79.8,39.96497772,-75.16189635,27361637.5,388659.6235795454,0.004780789892417806,0.019049058741458732,70.4,0.2033898305084746,0.30508474576271183,0.4022988505747126,0.3636165497759595,C
39.97127516,-75.12833093,18305127,Wolff Court,501 E Girard Ave.,19125,1,2021,Multifamily Housing,69034.1690140845,490142.6,0.0,0.0,0.0,100.0,7.1,7.1,19.7,43.0,1011.3,0.9110169491525424,No,Required Compliance,Complied,2024,152,54.9,39.97127516,-75.12833093,490142.6,69034.1690140845,0.0006228799537114302,0.014649267376473703,7.1,0.9682203389830508,0.9682203389830508,0.5905172413793103,0.8840992109877265,A
39.96181321,-75.15070872,19427862,Guild House East,711 Spring Garden Street,19123,1,1966,Multifamily Housing,65949.26916524702,2330742.7,1540479.4,0.0,0.0,59.0,58.7,60.9,126.3,286.4,2407.2,0.489406779661017,No,Required Compliance,Complied,2024,202,80.5,39.96181321,-75.15070872,3871222.1,65949.26916524702,0.004342731976034131,0.03650078356392933,58.7,0.3252118644067796,0.3622881355932204,0.39583333333333337,0.3732344632768362,C
40.02988747,-75.15807461,32499852,"Hilltop Crescent LP - 4901 Stenton Ave, Philadelphia, PA 19144, USA",4901 Stenton Ave,19144,1,1890,Multifamily Housing,132967.04474002417,10996374.6,0.0,0.0,0.0,1.0,82.7,82.7,231.5,965.1,7153.6,0.2966101694915254,No,Required Compliance,Complied,2024,108,49.8,40.02988747,-75.15807461,10996374.6,132967.04474002417,0.0072581894399996166,0.05379979688942209,82.7,0.10593220338983056,0.163135593220339,0.6293103448275862,0.253510374050263,D
40.07733458,-75.19734978,21742782,BSL - The Terrace at Chestnut Hill (bs060),495 E Abington Ave,19118,1,1853,Multifamily Housing,62562.232051282044,2184923.5,2694930.6,0.0,0.0,30.0,78.0,78.8,143.8,317.2,4365.4,0.2097457627118644,No,Required Compliance,Complied,2024,15,5.5,40.07733458,-75.19734978,4879854.1,62562.232051282044,0.0050701515850648075,0.06977692222396567,78.0,0.13983050847457623,0.26694915254237284,0.9655172413793104,0.3472348042080654,C-
40.00019129,-75.13271063,4598025,Caribe Towers,3231 N. 2nd St.,19140,1,2005,Multifamily Housing,84047.18414918416,2280277.1,1325347.1,0.0,0.0,68.0,42.9,44.5,95.0,270.5,1722.4,0.8072033898305084,02/14/2024,Required Compliance,Complied,2024,165,78.5,40.00019129,-75.13271063,3605624.2,84047.18414918416,0.003218430251272442,0.02049325051678985,42.9,0.5932203389830508,0.6334745762711864,0.4137931034482759,0.5994959088252485,B
39.98691011,-75.10260442,58883092,Nativity BVM Place (M): 3255 Belgrade Street,3255 Belgrade Street,19134,1,2015,Multifamily Housing,39145.0,2270335.6,801063.9,0.0,0.0,3.0,90.6,93.7,220.2,223.4,1573.0,0.44491525423728817,No,Required Compliance,Complied,2024,119,51.1,39.98691011,-75.10260442,3071399.5,33900.65673289183,0.005706986843785925,0.04018393153659471,90.6,0.0847457627118644,0.22033898305084743,0.6206896551724138,0.2798582700175336,D
39.95071601,-75.16032247,21673231,The Commonwealth,1201 Chestnut Street,19107,0,1902,Multifamily Housing,110188.32222222222,4390378.3,568096.2,0.0,0.0,64.0,45.0,46.3,118.3,415.5,6021.1,0.2923728813559322,No,Required Compliance,Complied,2024,395,146.6,39.95071601,-75.16032247,4958474.5,110188.32222222222,0.0037708170123694294,0.05464372157202785,45.0,0.5773305084745763,0.4872881355932204,0.1558908045977011,0.42778833041106573,C+
40.07807408,-74.98411808,27933948,10825 E Keswick Rd,10825 E Keswick Rd,19154,15,1966,Multifamily Housing,347869.0857142857,7216915.7,9828669.5,0.0,0.0,78.0,49.0,50.4,88.2,1096.9,13410.8,0.4682203389830508,No,Required Compliance,Complied,2024,36,14.9,40.07807408,-74.98411808,17045585.2,347869.0857142857,0.0031531976971961046,0.03855128423516958,49.0,0.5105932203389831,0.6567796610169492,0.8620689655172413,0.6110790473407365,B
40.04926172,-74.98364399,5015305,Beacon Pointe Apartments,9503 State Road,19114,1,1980,Multifamily Housing,112887.52325581395,1234905.3,1677592.8,0.0,0.0,100.0,25.8,26.2,46.6,187.5,4084.7,0.4936440677966102,No,Required Compliance,Complied,2024,5,2.1,40.04926172,-74.98364399,2912498.1,112887.52325581395,0.0016609452895437083,0.03618380386239565,25.8,0.8824152542372882,0.9364406779661016,0.9841954022988506,0.8579619618157024,A
40.08368257,-75.0707744,32967672,"CedarViews - 300 Ernest Wy, Philadelphia, PA 19111, USA",300 Ernest Wy,19111,1,2006,Multifamily Housing,120023.00621118011,591859.2,1340511.2,0.0,0.0,100.0,16.1,16.9,26.4,123.1,2461.8,0.8008474576271186,No,Required Compliance,Complied,2024,7,2.6,40.08368257,-75.0707744,1932370.4,120023.00621118011,0.0010256366998790708,0.020511067650384216,16.1,0.9533898305084746,0.9576271186440678,0.9798850574712644,0.9368668420027275,A
40.0471254,-75.03061309,16905021,Downing Park Terrace LLC,8040 Rowland Ave,19136,1,1964,Multifamily Housing,172245.27953410984,3375141.4,6976799.9,0.0,0.0,,60.1,63.7,101.9,666.8,26.5,0.9872881355932204,No,Required Compliance,Complied,2024,67,22.7,40.0471254,-75.03061309,10351941.3,172245.27953410984,0.0038712236515483327,0.00015385037007503122,60.1,0.30508474576271183,0.4597457627118644,0.7887931034482758,0.542822180011689,B-
40.05283195,-75.12270652,5950776,Melrose Park Manor,210 W. Cheltenham Avenue,19126,4,1965,Multifamily Housing,60964.5312117503,319577.6,4661224.6,0.0,0.0,81.0,81.7,87.5,100.9,275.6,3761.9,0.260593220338983,No,Required Compliance,Complied,2024,37,14.7,40.05283195,-75.12270652,4980802.199999999,60964.5312117503,0.004520661350494907,0.06170637131504641,81.7,0.11334745762711862,0.3347457627118644,0.8670977011494253,0.3415339470095461,C-
40.04543359,-75.11473387,26781094,Tacony Crossing,155 E Godfrey Ave,19120,83,1965,Multifamily Housing,394469.38354037266,8125510.5,42682146.1,0.0,0.0,8.0,128.8,134.8,177.1,2980.2,16004.9,0.43432203389830504,No,Required Compliance,Complied,2024,66,29.2,40.04543359,-75.11473387,50807656.6,394469.38354037266,0.007554958950812937,0.04057323753837527,128.8,0.025423728813559365,0.15042372881355937,0.7471264367816092,0.2623490161698812,D
40.04254705,-75.11512803,5050684,6060 Crescentville Holdings LP,6060 Crescentville Road,19120,0,1969,Multifamily Housing,189107.7474226804,2465749.9,8540321.0,0.0,0.0,69.0,58.2,61.9,87.3,670.0,11857.6,0.2542372881355932,No,Required Compliance,Complied,2024,101,42.1,40.04254705,-75.11512803,11006070.9,189107.7474226804,0.0035429537347428865,0.06270287791804068,58.2,0.3326271186440678,0.5593220338983051,0.6853448275862069,0.44808591466978376,C+
40.04036673,-75.18703248,34546481,6350 Greene Street,6350 Greene Street,19144,1,1954,Multifamily Housing,142941.4516509434,2472007.6,9649427.5,0.0,0.0,58.0,84.8,87.4,122.7,729.5,7072.1,0.3389830508474576,No,Required Compliance,Complied,2024,69,28.2,40.04036673,-75.18703248,12121435.1,142941.4516509434,0.005103488117508462,0.049475501461044,84.8,0.09639830508474578,0.2627118644067796,0.7557471264367817,0.3062341710500682,C-
40.03111582,-75.18536296,5209313,Rittenhouse Hill,600 Harvey Street,19144,1,2014,Multifamily Housing,520524.664796634,27372939.8,9740468.8,0.0,0.0,10.0,71.3,71.4,167.0,2919.7,23117.5,0.39194915254237284,No,Required Compliance,Complied,2024,65,25.8,40.03111582,-75.18536296,37113408.6,520524.664796634,0.005609148225743942,0.0444119204399889,71.3,0.19915254237288138,0.22669491525423724,0.7701149425287357,0.3491501071498149,C-
40.12786251,-75.0128657,34522591,Somerton Apartments 2018 LLC,13109 Bustleton Ave,19116,5,1974,Multifamily Housing,179545.86826347304,2142081.0,6853167.0,0.0,0.0,73.0,50.1,53.0,76.0,552.0,6945.7,0.4661016949152542,No,Required Compliance,Complied,2024,6,2.6,40.12786251,-75.0128657,8995248.0,179545.86826347304,0.0030744232955000244,0.03868482225281616,50.1,0.48093220338983056,0.6716101694915254,0.9798850574712644,0.6261676894603546,B
40.10094609,-75.02236824,5013797,Rieder House aka Center Park House,10102 Jamison Avenue,19116,1,1989,Multifamily Housing,58769.666666666664,1407403.5,2101145.6,0.0,0.0,79.0,59.7,62.5,107.1,235.1,2324.2,0.451271186440678,No,Required Compliance,Complied,2024,41,14.5,40.10094609,-75.02236824,3508549.1,58769.666666666664,0.004000362999052799,0.03954761243044881,59.7,0.3082627118644068,0.43220338983050843,0.875,0.47404661016949157,C+
40.02973215,-75.18169169,23962440,Delmar Morris Investments LLC,319 W Chelten Ave,19144,1,1980,Multifamily Housing,53899.02989130435,1983484.3,0.0,0.0,0.0,54.0,36.8,37.8,105.8,174.1,2624.9,0.3432203389830508,No,Required Compliance,Complied,2024,87,32.6,40.02973215,-75.18169169,1983484.3,53899.02989130435,0.003230113795203723,0.048700319936991684,36.8,0.715042372881356,0.6271186440677966,0.7313218390804598,0.6405440288330412,B+
40.09410176,-75.0292322,66773192,9803,9805 Haldeman Ave,19115,1,1966,Multifamily Housing,19500.237956204375,419478.1,916288.2,0.0,0.0,59.0,68.5,71.6,112.1,82.1,1278.7,0.23516949152542377,No,Required Compliance,Voluntarily Complied,2024,39,13.7,40.09410176,-75.0292322,1335766.2999999998,19500.237956204375,0.0042102050336200285,0.06557355878794069,68.5,0.21822033898305082,0.3877118644067796,0.8864942528735632,0.39679037599844147,C
40.10657612,-75.03781754,13461382,BROOKMONT APARTMENT HOMES - Morgan,600 RED LION RD,19115,8,1971,Multifamily Housing,225393.46823956442,3704643.9,8714536.2,0.0,0.0,71.0,55.1,57.2,88.2,758.0,11641.9,0.31567796610169496,No,Required Compliance,Complied,2024,24,8.6,40.10657612,-75.03781754,12419180.1,225393.46823956442,0.003363007836564026,0.051651452417539226,55.1,0.3707627118644068,0.597457627118644,0.9511494252873564,0.5352510714981493,B-
